monkey,rt,coh,correct,trgchoice
1,1.018,0.032,1.0,2.0
1,0.574,0.256,1.0,1.0
1,0.391,0.512,1.0,2.0
1,0.487,0.0,0.0,2.0
1,0.581,0.064,1.0,2.0
1,0.806,0.032,1.0,1.0
1,1.038,0.0,0.0,1.0
1,0.35,0.512,1.0,1.0
1,0.958,0.064,1.0,1.0
1,0.398,0.256,1.0,2.0
1,0.395,0.512,1.0,2.0
1,0.53,0.128,1.0,2.0
1,0.514,0.256,1.0,1.0
1,1.073,0.128,1.0,1.0
1,0.913,0.0,1.0,1.0
1,0.702,0.032,1.0,2.0
1,0.987,0.128,1.0,2.0
1,0.496,0.064,1.0,1.0
1,0.623,0.256,1.0,1.0
1,0.382,0.512,1.0,2.0
1,0.712,0.032,1.0,1.0
1,0.806,0.0,1.0,1.0
1,0.49,0.512,1.0,1.0
1,0.861,0.128,1.0,1.0
1,0.755,0.064,1.0,2.0
1,0.793,0.032,1.0,2.0
1,0.669,0.256,1.0,2.0
1,0.821,0.0,1.0,2.0
1,0.883,0.032,0.0,2.0
1,1.13,0.0,0.0,1.0
1,0.404,0.512,1.0,2.0
1,0.741,0.0,1.0,1.0
1,1.338,0.032,1.0,2.0
1,0.737,0.256,1.0,2.0
1,0.412,0.512,1.0,1.0
1,0.595,0.128,1.0,2.0
1,0.798,0.064,1.0,2.0
1,0.823,0.064,0.0,2.0
1,0.773,0.128,1.0,1.0
1,0.705,0.256,1.0,1.0
1,0.83,0.032,0.0,2.0
1,0.752,0.256,1.0,1.0
1,0.556,0.512,1.0,1.0
1,0.795,0.064,1.0,1.0
1,0.756,0.032,1.0,2.0
1,0.485,0.256,1.0,2.0
1,0.779,0.0,0.0,2.0
1,0.46,0.128,1.0,2.0
1,0.762,0.064,1.0,2.0
1,0.365,0.512,1.0,2.0
1,0.859,0.0,0.0,1.0
1,0.762,0.128,1.0,1.0
1,0.721,0.256,1.0,2.0
1,0.802,0.064,0.0,1.0
1,0.564,0.032,1.0,2.0
1,0.885,0.032,1.0,1.0
1,0.461,0.512,1.0,1.0
1,1.285,0.0,1.0,2.0
1,1.409,0.064,0.0,2.0
1,0.83,0.0,1.0,1.0
1,0.794,0.256,1.0,1.0
1,0.4,0.512,1.0,2.0
1,0.579,0.128,1.0,2.0
1,0.826,0.128,1.0,1.0
1,0.373,0.512,1.0,2.0
1,0.579,0.256,1.0,1.0
1,0.959,0.064,1.0,2.0
1,1.049,0.064,1.0,1.0
1,0.459,0.512,1.0,1.0
1,0.938,0.128,1.0,1.0
1,1.115,0.032,1.0,2.0
1,0.568,0.256,1.0,2.0
1,0.837,0.0,0.0,2.0
1,0.727,0.128,1.0,2.0
1,0.981,0.0,0.0,1.0
1,0.662,0.032,0.0,2.0
1,0.461,0.032,1.0,1.0
1,0.337,0.256,1.0,2.0
1,0.594,0.064,1.0,1.0
1,0.403,0.0,0.0,2.0
1,0.424,0.128,1.0,1.0
1,0.449,0.064,1.0,2.0
1,0.617,0.0,0.0,1.0
1,0.382,0.512,1.0,2.0
1,0.81,0.032,0.0,1.0
1,0.673,0.128,1.0,2.0
1,0.356,0.512,1.0,1.0
1,0.605,0.256,1.0,1.0
1,0.749,0.032,0.0,1.0
1,0.73,0.128,1.0,1.0
1,0.494,0.256,1.0,2.0
1,0.786,0.032,1.0,1.0
1,0.392,0.128,1.0,2.0
1,0.841,0.0,1.0,1.0
1,0.534,0.256,1.0,1.0
1,0.385,0.512,1.0,2.0
1,0.606,0.512,1.0,1.0
1,0.883,0.064,1.0,1.0
1,0.647,0.0,0.0,1.0
1,0.595,0.064,1.0,2.0
1,0.646,0.128,1.0,1.0
1,0.959,0.032,0.0,1.0
1,0.464,0.256,1.0,2.0
1,0.784,0.0,1.0,1.0
1,0.701,0.256,1.0,1.0
1,0.623,0.064,1.0,1.0
1,0.796,0.032,1.0,1.0
1,0.508,0.512,1.0,1.0
1,0.923,0.0,0.0,1.0
1,0.414,0.512,1.0,2.0
1,0.616,0.128,1.0,2.0
1,0.727,0.064,0.0,1.0
1,0.507,0.128,1.0,1.0
1,0.766,0.0,0.0,1.0
1,0.566,0.032,0.0,1.0
1,0.507,0.256,1.0,1.0
1,0.495,0.512,1.0,1.0
1,1.131,0.0,1.0,1.0
1,0.833,0.064,1.0,1.0
1,0.454,0.256,1.0,2.0
1,0.417,0.512,1.0,2.0
1,0.728,0.128,1.0,2.0
1,0.787,0.064,0.0,1.0
1,0.822,0.032,1.0,1.0
1,0.484,0.256,1.0,2.0
1,0.818,0.032,0.0,1.0
1,0.515,0.512,1.0,1.0
1,0.809,0.128,1.0,1.0
1,1.242,0.0,0.0,1.0
1,0.828,0.0,1.0,1.0
1,0.439,0.032,1.0,1.0
1,0.582,0.512,1.0,2.0
1,0.916,0.064,1.0,1.0
1,0.587,0.256,1.0,1.0
1,0.692,0.064,1.0,2.0
1,0.92,0.128,0.0,1.0
1,0.367,0.256,1.0,1.0
1,0.721,0.064,0.0,2.0
1,0.466,0.0,1.0,2.0
1,0.502,0.128,1.0,2.0
1,0.792,0.032,1.0,1.0
1,0.572,0.512,1.0,2.0
1,0.681,0.0,0.0,2.0
1,0.568,0.256,1.0,2.0
1,0.424,0.512,1.0,1.0
1,0.791,0.128,1.0,1.0
1,0.942,0.032,1.0,2.0
1,0.44,0.512,1.0,2.0
1,0.703,0.064,0.0,2.0
1,0.974,0.032,1.0,2.0
1,0.795,0.128,1.0,1.0
1,0.767,0.032,1.0,1.0
1,0.589,0.256,1.0,1.0
1,0.746,0.256,1.0,2.0
1,0.772,0.0,0.0,2.0
1,0.932,0.0,1.0,2.0
1,0.402,0.512,1.0,1.0
1,0.782,0.064,1.0,2.0
1,0.699,0.128,1.0,2.0
1,0.696,0.256,1.0,2.0
1,1.018,0.0,1.0,2.0
1,0.717,0.512,1.0,1.0
1,0.691,0.064,1.0,2.0
1,0.698,0.064,1.0,1.0
1,0.598,0.032,0.0,2.0
1,0.41,0.512,1.0,2.0
1,0.861,0.128,1.0,1.0
1,0.734,0.032,1.0,2.0
1,0.812,0.0,1.0,1.0
1,0.771,0.256,1.0,1.0
1,0.727,0.128,1.0,2.0
1,0.648,0.032,0.0,1.0
1,0.69,0.128,1.0,2.0
1,0.892,0.0,0.0,1.0
1,0.543,0.256,1.0,2.0
1,0.666,0.0,0.0,2.0
1,1.043,0.064,1.0,1.0
1,0.73,0.064,1.0,2.0
1,0.461,0.512,1.0,2.0
1,0.695,0.256,1.0,1.0
1,0.435,0.512,1.0,1.0
1,0.729,0.128,1.0,1.0
1,0.662,0.256,1.0,2.0
1,0.92,0.0,1.0,2.0
1,0.783,0.064,1.0,1.0
1,0.783,0.032,1.0,2.0
1,0.57,0.512,1.0,2.0
1,0.583,0.256,1.0,1.0
1,0.98,0.0,1.0,1.0
1,0.73,0.032,1.0,1.0
1,0.541,0.512,1.0,1.0
1,0.777,0.128,1.0,1.0
1,0.58,0.128,1.0,2.0
1,0.785,0.064,1.0,2.0
1,0.72,0.032,1.0,2.0
1,0.885,0.032,0.0,2.0
1,0.85,0.256,1.0,2.0
1,0.853,0.128,1.0,2.0
1,0.828,0.0,1.0,1.0
1,0.934,0.128,0.0,2.0
1,0.744,0.256,1.0,1.0
1,0.562,0.512,1.0,2.0
1,0.753,0.064,1.0,1.0
1,0.788,0.064,1.0,2.0
1,0.704,0.0,0.0,1.0
1,0.486,0.512,1.0,1.0
1,0.694,0.256,1.0,2.0
1,0.677,0.512,1.0,2.0
1,0.733,0.064,0.0,1.0
1,0.699,0.032,1.0,2.0
1,0.539,0.512,1.0,1.0
1,0.875,0.0,0.0,1.0
1,0.736,0.128,1.0,2.0
1,0.644,0.128,1.0,1.0
1,0.878,0.0,1.0,1.0
1,0.8,0.064,0.0,2.0
1,0.908,0.032,0.0,2.0
1,0.72,0.256,1.0,1.0
1,0.641,0.128,1.0,1.0
1,1.118,0.032,1.0,1.0
1,0.397,0.512,1.0,1.0
1,0.644,0.256,1.0,2.0
1,0.677,0.064,1.0,2.0
1,0.869,0.0,1.0,1.0
1,1.202,0.032,0.0,1.0
1,0.743,0.064,1.0,1.0
1,0.704,0.0,1.0,2.0
1,0.49,0.512,1.0,2.0
1,0.558,0.256,1.0,1.0
1,0.69,0.128,1.0,2.0
1,0.66,0.064,1.0,1.0
1,0.392,0.064,1.0,2.0
1,0.44,0.512,1.0,1.0
1,0.446,0.512,1.0,2.0
1,0.673,0.128,1.0,1.0
1,0.687,0.0,1.0,2.0
1,0.802,0.256,1.0,2.0
1,0.657,0.256,1.0,1.0
1,0.767,0.128,1.0,2.0
1,0.927,0.032,1.0,2.0
1,1.12,0.032,1.0,1.0
1,0.745,0.0,1.0,1.0
1,0.877,0.0,0.0,1.0
1,0.675,0.128,1.0,2.0
1,0.494,0.512,1.0,2.0
1,0.628,0.256,1.0,2.0
1,0.899,0.064,0.0,2.0
1,0.659,0.128,1.0,1.0
1,0.944,0.064,1.0,2.0
1,0.571,0.256,1.0,1.0
1,1.061,0.032,0.0,2.0
1,1.081,0.032,1.0,2.0
1,0.641,0.512,1.0,1.0
1,1.209,0.0,1.0,1.0
1,0.461,0.512,1.0,1.0
1,0.988,0.032,0.0,1.0
1,0.863,0.0,0.0,2.0
1,0.766,0.128,1.0,2.0
1,1.292,0.032,0.0,2.0
1,0.48,0.256,1.0,1.0
1,0.769,0.064,1.0,2.0
1,0.736,0.512,1.0,2.0
1,0.689,0.0,0.0,1.0
1,0.759,0.064,1.0,1.0
1,0.742,0.128,1.0,1.0
1,0.68,0.256,1.0,2.0
1,0.578,0.256,1.0,2.0
1,0.858,0.128,1.0,1.0
1,0.745,0.032,1.0,2.0
1,1.081,0.064,0.0,2.0
1,0.449,0.512,1.0,1.0
1,1.107,0.0,0.0,1.0
1,0.655,0.064,1.0,2.0
1,1.003,0.032,0.0,2.0
1,0.798,0.0,0.0,2.0
1,0.804,0.128,1.0,2.0
1,0.503,0.512,1.0,2.0
1,0.687,0.256,1.0,1.0
1,1.509,0.032,1.0,1.0
1,0.799,0.128,1.0,2.0
1,0.87,0.0,1.0,1.0
1,1.016,0.064,1.0,1.0
1,0.433,0.512,1.0,2.0
1,0.446,0.512,1.0,1.0
1,0.587,0.032,1.0,2.0
1,0.616,0.064,1.0,2.0
1,0.707,0.128,1.0,1.0
1,0.821,0.0,0.0,1.0
1,0.557,0.256,1.0,2.0
1,0.61,0.256,1.0,1.0
2,0.376,0.032,0.0,1.0
2,0.539,0.128,1.0,2.0
2,0.693,0.128,1.0,1.0
2,0.448,0.032,1.0,1.0
2,0.286,0.256,1.0,2.0
2,0.345,0.512,1.0,2.0
2,0.586,0.0,1.0,2.0
2,0.512,0.064,1.0,1.0
2,0.802,0.0,0.0,2.0
2,0.286,0.256,1.0,1.0
2,0.926,0.064,0.0,1.0
2,0.315,0.512,1.0,2.0
2,0.61,0.128,1.0,1.0
2,0.602,0.064,1.0,1.0
2,0.704,0.0,1.0,2.0
2,0.901,0.032,1.0,2.0
2,0.581,0.256,1.0,2.0
2,0.297,0.256,1.0,1.0
2,0.687,0.128,1.0,2.0
2,0.419,0.064,1.0,2.0
2,0.789,0.032,0.0,2.0
2,0.42,0.0,1.0,1.0
2,0.278,0.512,1.0,1.0
2,0.324,0.128,1.0,2.0
2,0.294,0.064,1.0,1.0
2,0.409,0.0,1.0,2.0
2,0.268,0.512,1.0,1.0
2,0.374,0.256,1.0,2.0
2,0.285,0.0,1.0,1.0
2,0.459,0.256,1.0,1.0
2,0.569,0.032,1.0,2.0
2,0.326,0.512,1.0,2.0
2,0.494,0.032,1.0,1.0
2,0.6,0.064,1.0,2.0
2,0.683,0.128,1.0,1.0
2,0.272,0.512,1.0,1.0
2,0.328,0.064,1.0,1.0
2,0.336,0.256,1.0,2.0
2,0.339,0.128,1.0,2.0
2,0.363,0.032,0.0,1.0
2,0.491,0.128,1.0,1.0
2,0.388,0.0,0.0,1.0
2,0.683,0.064,1.0,2.0
2,0.551,0.0,1.0,1.0
2,0.421,0.256,1.0,1.0
2,0.312,0.512,1.0,2.0
2,0.414,0.032,1.0,1.0
2,0.332,0.032,0.0,1.0
2,0.316,0.256,1.0,2.0
2,0.552,0.128,1.0,2.0
2,0.519,0.032,1.0,1.0
2,0.272,0.512,1.0,2.0
2,0.287,0.064,1.0,2.0
2,0.288,0.256,1.0,1.0
2,0.285,0.128,1.0,1.0
2,0.764,0.0,1.0,2.0
2,0.351,0.0,1.0,1.0
2,0.286,0.064,1.0,1.0
2,0.237,0.512,1.0,1.0
2,0.656,0.0,1.0,2.0
2,0.649,0.128,1.0,1.0
2,0.645,0.256,1.0,1.0
2,0.971,0.0,0.0,2.0
2,0.709,0.256,1.0,2.0
2,0.748,0.128,1.0,2.0
2,0.477,0.064,1.0,1.0
2,0.871,0.032,1.0,2.0
2,0.859,0.064,1.0,2.0
2,0.91,0.032,0.0,2.0
2,0.282,0.512,1.0,1.0
2,0.618,0.512,1.0,2.0
2,0.773,0.128,1.0,2.0
2,1.034,0.0,0.0,2.0
2,0.433,0.256,1.0,1.0
2,0.778,0.064,0.0,2.0
2,0.872,0.064,1.0,2.0
2,0.472,0.032,1.0,1.0
2,0.403,0.032,0.0,1.0
2,0.857,0.0,1.0,2.0
2,0.342,0.512,1.0,1.0
2,0.825,0.128,1.0,1.0
2,0.709,0.256,1.0,2.0
2,0.485,0.512,1.0,2.0
2,0.625,0.0,0.0,1.0
2,0.828,0.0,0.0,2.0
2,1.048,0.064,1.0,2.0
2,0.66,0.256,1.0,2.0
2,0.327,0.512,1.0,1.0
2,0.99,0.032,0.0,2.0
2,0.541,0.128,1.0,1.0
2,0.478,0.512,1.0,2.0
2,0.908,0.032,0.0,1.0
2,0.851,0.064,1.0,1.0
2,0.733,0.128,1.0,2.0
2,0.52,0.256,1.0,1.0
2,0.851,0.032,0.0,2.0
2,0.871,0.064,1.0,2.0
2,0.697,0.256,1.0,2.0
2,0.537,0.512,1.0,2.0
2,1.042,0.128,0.0,2.0
2,0.983,0.0,1.0,2.0
2,0.569,0.064,1.0,1.0
2,1.117,0.0,0.0,2.0
2,0.379,0.512,1.0,1.0
2,0.844,0.128,1.0,2.0
2,0.358,0.256,1.0,1.0
2,0.955,0.032,1.0,2.0
2,0.838,0.032,0.0,2.0
2,0.86,0.064,0.0,2.0
2,0.932,0.0,0.0,2.0
2,0.57,0.512,1.0,2.0
2,0.566,0.256,1.0,2.0
2,0.261,0.512,1.0,1.0
2,0.695,0.128,1.0,1.0
2,0.557,0.128,1.0,2.0
2,0.34,0.256,1.0,1.0
2,0.944,0.0,1.0,2.0
2,0.72,0.032,1.0,2.0
2,0.907,0.064,1.0,2.0
2,0.241,0.128,1.0,1.0
2,0.633,0.032,1.0,2.0
2,0.795,0.0,0.0,2.0
2,1.093,0.0,1.0,2.0
2,0.805,0.256,1.0,2.0
2,0.586,0.512,1.0,2.0
2,0.81,0.064,1.0,2.0
2,0.524,0.256,1.0,2.0
2,0.561,0.512,1.0,2.0
2,0.9,0.064,1.0,2.0
2,0.889,0.032,0.0,2.0
2,0.43,0.256,1.0,1.0
2,0.344,0.064,0.0,2.0
2,0.431,0.512,1.0,1.0
2,0.736,0.0,0.0,2.0
2,0.514,0.032,1.0,2.0
2,0.75,0.064,1.0,2.0
2,0.905,0.032,1.0,1.0
2,0.884,0.0,1.0,2.0
2,0.403,0.512,1.0,1.0
2,1.087,0.128,0.0,2.0
2,0.931,0.0,1.0,1.0
2,0.598,0.256,1.0,2.0
2,0.748,0.256,1.0,1.0
2,0.957,0.064,1.0,1.0
2,0.476,0.512,1.0,2.0
2,0.817,0.128,1.0,2.0
2,0.325,0.256,1.0,1.0
2,0.786,0.0,1.0,2.0
2,0.888,0.064,1.0,1.0
2,0.819,0.128,1.0,1.0
2,0.466,0.512,1.0,1.0
2,1.03,0.032,0.0,1.0
2,0.683,0.256,1.0,2.0
2,0.502,0.512,1.0,2.0
2,0.885,0.032,1.0,1.0
2,0.805,0.0,1.0,1.0
2,0.857,0.064,1.0,2.0
2,0.976,0.128,1.0,2.0
2,0.996,0.0,1.0,2.0
2,1.128,0.128,1.0,2.0
2,0.959,0.032,0.0,2.0
2,1.271,0.064,1.0,1.0
2,0.777,0.256,1.0,2.0
2,0.397,0.256,1.0,1.0
2,0.873,0.064,1.0,2.0
2,0.959,0.128,1.0,1.0
2,0.837,0.032,1.0,2.0
2,1.106,0.0,1.0,1.0
2,0.581,0.512,1.0,2.0
2,0.512,0.512,1.0,1.0
2,0.557,0.256,1.0,1.0
2,0.858,0.032,1.0,2.0
2,1.058,0.064,0.0,1.0
2,0.832,0.128,1.0,2.0
2,1.018,0.032,1.0,1.0
2,0.741,0.256,1.0,2.0
2,0.887,0.0,1.0,2.0
2,0.55,0.512,1.0,2.0
2,0.311,0.512,1.0,1.0
2,0.932,0.064,1.0,1.0
2,0.614,0.0,1.0,1.0
2,0.861,0.128,1.0,1.0
2,0.946,0.0,1.0,2.0
2,0.616,0.256,1.0,2.0
2,1.049,0.032,1.0,2.0
2,1.247,0.032,1.0,1.0
2,0.76,0.128,1.0,1.0
2,0.789,0.064,1.0,2.0
2,0.422,0.256,1.0,1.0
2,1.163,0.064,1.0,1.0
2,1.076,0.0,0.0,2.0
2,0.853,0.128,1.0,2.0
2,0.513,0.512,1.0,2.0
2,0.397,0.512,1.0,1.0
2,0.574,0.064,1.0,1.0
2,0.555,0.512,1.0,1.0
2,0.604,0.512,1.0,2.0
2,0.716,0.128,1.0,2.0
2,0.789,0.032,1.0,1.0
2,0.825,0.0,0.0,1.0
2,1.09,0.064,0.0,1.0
2,0.675,0.256,1.0,2.0
2,0.579,0.128,1.0,1.0
2,0.841,0.256,1.0,1.0
2,0.905,0.0,1.0,1.0
2,1.07,0.032,0.0,1.0
2,0.864,0.128,1.0,2.0
2,0.83,0.0,1.0,1.0
2,0.992,0.064,1.0,2.0
2,0.535,0.256,1.0,1.0
2,0.65,0.256,1.0,2.0
2,0.941,0.064,1.0,1.0
2,1.047,0.032,0.0,1.0
2,0.968,0.0,0.0,1.0
2,0.452,0.512,1.0,2.0
2,0.772,0.128,1.0,1.0
2,0.623,0.032,1.0,1.0
2,0.569,0.512,1.0,1.0
2,0.484,0.256,1.0,1.0
2,0.858,0.0,0.0,2.0
2,0.971,0.032,1.0,2.0
2,0.666,0.064,1.0,1.0
2,0.584,0.512,1.0,1.0
2,0.688,0.512,1.0,2.0
2,1.01,0.064,1.0,2.0
2,0.856,0.032,1.0,1.0
2,0.849,0.128,1.0,1.0
2,0.969,0.0,0.0,1.0
2,0.988,0.128,1.0,2.0
2,0.619,0.256,1.0,2.0
2,0.651,0.128,1.0,1.0
2,0.644,0.0,0.0,1.0
2,0.671,0.0,1.0,1.0
2,0.795,0.256,1.0,2.0
2,0.793,0.032,1.0,1.0
2,0.764,0.128,1.0,2.0
2,0.82,0.064,1.0,1.0
2,0.564,0.256,1.0,1.0
2,0.589,0.512,1.0,2.0
2,0.339,0.512,1.0,1.0
2,0.993,0.032,0.0,1.0
2,0.929,0.064,0.0,1.0
2,0.888,0.0,0.0,2.0
2,1.071,0.032,1.0,1.0
2,0.822,0.128,1.0,2.0
2,0.656,0.256,1.0,2.0
2,0.74,0.256,1.0,1.0
2,0.878,0.064,0.0,1.0
2,0.871,0.064,1.0,1.0
2,0.885,0.128,1.0,1.0
2,0.502,0.512,1.0,2.0
2,0.802,0.0,0.0,1.0
2,0.345,0.512,1.0,1.0
2,0.849,0.032,0.0,1.0
2,0.491,0.128,1.0,1.0
2,0.371,0.512,1.0,2.0
2,0.851,0.064,0.0,1.0
2,0.281,0.512,1.0,1.0
2,0.575,0.064,1.0,1.0
2,0.546,0.0,1.0,2.0
2,1.0,0.0,1.0,1.0
2,0.554,0.256,1.0,2.0
2,0.525,0.128,1.0,2.0
2,1.013,0.032,1.0,1.0
2,1.003,0.032,1.0,2.0
2,0.578,0.256,1.0,1.0
2,0.893,0.064,1.0,1.0
2,0.576,0.256,1.0,1.0
2,0.953,0.0,1.0,1.0
2,0.832,0.064,0.0,1.0
2,0.718,0.128,1.0,1.0
2,0.298,0.512,1.0,2.0
2,1.166,0.032,0.0,1.0
2,1.61,0.032,1.0,1.0
2,0.678,0.128,1.0,2.0
2,0.528,0.256,1.0,2.0
2,0.529,0.0,0.0,1.0
2,0.383,0.512,1.0,1.0
2,0.658,0.0,1.0,1.0
2,1.016,0.064,1.0,1.0
2,0.458,0.256,1.0,2.0
2,0.334,0.512,1.0,2.0
2,1.186,0.032,0.0,1.0
2,0.844,0.0,0.0,1.0
2,1.162,0.032,1.0,1.0
2,1.554,0.064,0.0,1.0
2,0.566,0.512,1.0,1.0
2,0.572,0.128,1.0,1.0
2,0.816,0.128,1.0,2.0
2,0.536,0.256,1.0,1.0
2,0.746,0.128,1.0,2.0
2,0.447,0.512,1.0,2.0
2,0.944,0.064,1.0,1.0
2,0.756,0.064,1.0,2.0
2,0.575,0.032,1.0,1.0
2,0.856,0.0,1.0,1.0
2,0.546,0.256,1.0,2.0
2,0.312,0.512,1.0,1.0
2,0.504,0.256,1.0,1.0
2,0.857,0.128,1.0,1.0
2,1.095,0.0,1.0,2.0
2,0.717,0.032,1.0,2.0
2,0.516,0.256,1.0,1.0
2,0.824,0.0,0.0,1.0
2,0.704,0.064,0.0,1.0
2,0.454,0.128,1.0,1.0
2,0.57,0.128,1.0,2.0
2,0.758,0.0,1.0,2.0
2,0.353,0.256,1.0,1.0
2,0.371,0.512,1.0,1.0
2,0.667,0.256,1.0,2.0
2,0.856,0.032,0.0,2.0
2,0.449,0.512,1.0,2.0
2,1.091,0.032,1.0,2.0
2,0.801,0.0,0.0,2.0
2,0.977,0.064,1.0,1.0
2,0.895,0.064,1.0,2.0
2,0.996,0.128,1.0,2.0
2,0.467,0.256,1.0,1.0
2,0.233,0.032,1.0,1.0
2,0.263,0.512,1.0,1.0
2,0.558,0.128,1.0,1.0
2,0.902,0.0,1.0,1.0
2,0.927,0.064,1.0,1.0
2,0.548,0.256,1.0,2.0
2,0.485,0.0,0.0,1.0
2,0.792,0.032,1.0,2.0
2,0.526,0.512,1.0,2.0
2,0.802,0.064,1.0,2.0
2,0.749,0.128,1.0,2.0
2,0.413,0.0,1.0,1.0
2,0.909,0.032,1.0,2.0
2,0.285,0.256,1.0,1.0
2,0.665,0.064,1.0,1.0
2,0.52,0.512,1.0,2.0
2,0.399,0.128,1.0,1.0
2,1.009,0.0,1.0,2.0
2,0.604,0.256,1.0,2.0
2,0.715,0.032,0.0,2.0
2,0.305,0.512,1.0,1.0
2,0.525,0.256,1.0,2.0
2,0.94,0.064,1.0,1.0
2,0.746,0.064,1.0,2.0
2,0.448,0.256,1.0,1.0
2,0.474,0.512,1.0,2.0
2,0.268,0.512,1.0,1.0
2,0.992,0.0,1.0,2.0
2,0.305,0.128,1.0,1.0
2,1.105,0.128,1.0,2.0
2,0.293,0.0,1.0,1.0
2,0.967,0.032,1.0,1.0
2,0.821,0.032,1.0,2.0
2,0.622,0.256,1.0,2.0
2,0.288,0.256,1.0,1.0
2,0.72,0.064,1.0,2.0
2,0.975,0.0,1.0,2.0
2,0.298,0.128,1.0,1.0
2,0.429,0.512,1.0,1.0
2,0.904,0.032,1.0,2.0
2,0.773,0.0,0.0,2.0
2,0.544,0.512,1.0,2.0
2,0.706,0.128,1.0,2.0
2,1.259,0.032,1.0,1.0
2,0.342,0.064,1.0,1.0
2,0.877,0.032,0.0,1.0
2,0.553,0.256,1.0,2.0
2,0.49,0.512,1.0,2.0
2,1.017,0.032,1.0,1.0
2,0.997,0.0,0.0,2.0
2,1.112,0.128,1.0,1.0
2,0.877,0.064,1.0,2.0
2,0.8,0.064,1.0,1.0
2,0.316,0.512,1.0,1.0
2,0.87,0.0,1.0,2.0
2,0.631,0.128,1.0,2.0
2,0.446,0.256,1.0,1.0
2,1.04,0.0,0.0,2.0
2,0.364,0.512,1.0,1.0
2,0.652,0.032,1.0,2.0
2,0.891,0.032,1.0,1.0
2,0.659,0.064,1.0,2.0
2,0.951,0.064,1.0,1.0
2,0.657,0.256,1.0,1.0
2,0.92,0.0,1.0,2.0
2,0.743,0.256,1.0,2.0
2,0.879,0.128,1.0,1.0
2,0.833,0.128,1.0,2.0
2,0.557,0.512,1.0,2.0
2,0.278,0.512,1.0,1.0
2,0.835,0.032,1.0,1.0
2,1.304,0.064,0.0,1.0
2,1.143,0.032,0.0,1.0
2,0.749,0.128,1.0,1.0
2,1.024,0.064,1.0,1.0
2,0.748,0.256,1.0,2.0
2,0.434,0.256,1.0,1.0
2,0.859,0.0,0.0,2.0
2,1.064,0.0,0.0,1.0
2,0.732,0.128,1.0,2.0
2,0.428,0.512,1.0,2.0
2,0.975,0.0,0.0,1.0
2,0.658,0.128,1.0,1.0
2,0.502,0.512,1.0,2.0
2,1.065,0.064,0.0,1.0
2,0.546,0.512,1.0,1.0
2,0.707,0.032,1.0,2.0
2,0.858,0.032,1.0,1.0
2,0.852,0.128,1.0,2.0
2,0.452,0.256,1.0,1.0
2,0.966,0.064,1.0,1.0
2,0.881,0.0,0.0,2.0
2,0.723,0.256,1.0,2.0
2,0.467,0.512,1.0,2.0
2,0.276,0.512,1.0,1.0
2,0.775,0.0,1.0,1.0
2,0.906,0.064,1.0,2.0
2,0.805,0.256,1.0,2.0
2,0.783,0.0,0.0,1.0
2,0.776,0.128,1.0,2.0
2,0.868,0.032,0.0,1.0
2,0.76,0.256,1.0,1.0
2,1.143,0.032,1.0,1.0
2,0.868,0.064,0.0,2.0
2,0.831,0.128,1.0,1.0
2,0.651,0.128,1.0,1.0
2,0.303,0.512,1.0,1.0
2,0.29,0.256,1.0,2.0
2,0.284,0.256,1.0,1.0
2,0.848,0.0,1.0,1.0
2,0.707,0.032,1.0,1.0
2,0.637,0.064,1.0,1.0
2,0.311,0.512,1.0,2.0
2,0.602,0.032,0.0,1.0
2,0.913,0.064,1.0,2.0
2,0.955,0.0,0.0,1.0
2,0.618,0.128,1.0,2.0
2,0.32,0.512,1.0,1.0
2,0.837,0.0,1.0,1.0
2,0.494,0.064,1.0,2.0
2,0.313,0.512,1.0,2.0
2,0.531,0.128,1.0,2.0
2,0.343,0.064,1.0,1.0
2,0.701,0.128,1.0,1.0
2,0.755,0.032,1.0,1.0
2,1.033,0.032,0.0,1.0
2,0.904,0.0,0.0,1.0
2,0.671,0.256,1.0,2.0
2,0.5,0.256,1.0,1.0
2,0.467,0.256,1.0,1.0
2,0.29,0.512,1.0,1.0
2,0.608,0.032,1.0,1.0
2,0.787,0.032,1.0,2.0
2,0.427,0.512,1.0,2.0
2,0.771,0.0,1.0,2.0
2,0.625,0.128,1.0,1.0
2,0.742,0.064,1.0,1.0
2,0.358,0.128,1.0,2.0
2,0.282,0.256,1.0,2.0
2,1.04,0.064,0.0,1.0
2,0.783,0.0,1.0,1.0
2,0.362,0.128,1.0,1.0
2,0.703,0.0,0.0,1.0
2,0.791,0.128,1.0,2.0
2,0.286,0.512,1.0,1.0
2,0.427,0.256,1.0,1.0
2,0.809,0.032,0.0,1.0
2,1.067,0.0,1.0,1.0
2,0.679,0.256,1.0,2.0
2,0.352,0.512,1.0,2.0
2,0.723,0.064,1.0,1.0
2,0.656,0.032,1.0,1.0
2,0.999,0.064,0.0,1.0
2,0.566,0.032,1.0,1.0
2,0.61,0.128,1.0,1.0
2,0.605,0.128,1.0,2.0
2,0.442,0.256,1.0,1.0
2,0.299,0.512,1.0,1.0
2,0.527,0.512,1.0,2.0
2,0.937,0.064,0.0,1.0
2,0.865,0.032,0.0,1.0
2,0.99,0.064,1.0,1.0
2,0.298,0.256,1.0,2.0
2,0.975,0.0,1.0,1.0
2,0.794,0.0,1.0,2.0
2,0.363,0.256,1.0,1.0
2,0.941,0.064,1.0,2.0
